To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station,AQI,AQI Category
10-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
11-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
12-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
13-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
14-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
15-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
16-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
17-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
18-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
19-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
20-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
21-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
22-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
23-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
24-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
25-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
26-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
27-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
28-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
29-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
30-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
31-03-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
01-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
02-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
03-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
04-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
05-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
06-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
07-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
08-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
09-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
10-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
11-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
12-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
13-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
14-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
15-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
16-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
17-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
18-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
19-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
20-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
21-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
22-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
23-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
24-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
25-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
26-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
27-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
28-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
29-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
30-04-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
01-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
02-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
03-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
04-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
05-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
06-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
07-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
08-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
09-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
10-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
11-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
12-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
13-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
14-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
15-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
16-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
17-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
18-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
19-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
20-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
21-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
22-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
23-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
24-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
25-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
26-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
27-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
28-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
29-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
30-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
31-05-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
01-06-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
02-06-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
03-06-2022 00:00,7.42,0.62,8.85,4.36,35.6,29.93,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",50.0,Good
04-06-2022 00:00,6.1,0.42,7.97,4.14,38.0,26.47,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",44.0,Good
05-06-2022 00:00,5.9,0.46,7.97,3.89,44.46,27.62,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",46.0,Good
06-06-2022 00:00,7.06,0.76,8.05,5.08,48.67,33.76,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",56.0,Moderate
07-06-2022 00:00,5.8,0.35,8.2,3.64,42.6,29.0,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",48.0,Good
08-06-2022 00:00,6.4,,7.52,3.14,40.62,24.61,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",41.0,Good
09-06-2022 00:00,16.67,,9.35,3.75,49.37,33.79,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",56.0,Moderate
10-06-2022 00:00,36.87,,11.36,2.85,47.07,30.44,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",47.0,Good
11-06-2022 00:00,22.36,,10.1,2.85,40.4,16.82,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",40.0,Good
12-06-2022 00:00,19.98,,9.31,2.11,33.96,12.42,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",34.0,Good
13-06-2022 00:00,17.19,,8.64,3.03,34.13,13.17,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",34.0,Good
14-06-2022 00:00,18.92,,9.24,2.46,35.92,20.17,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",36.0,Good
15-06-2022 00:00,16.1,,8.33,4.14,37.28,22.71,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",38.0,Good
16-06-2022 00:00,16.73,,12.99,4.22,38.79,20.67,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",39.0,Good
17-06-2022 00:00,14.21,0.28,9.79,3.28,39.39,23.34,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",39.0,Good
18-06-2022 00:00,56.44,0.24,13.28,7.07,59.19,33.63,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",59.0,Moderate
19-06-2022 00:00,65.71,0.66,10.37,6.71,50.62,36.14,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",66.0,Moderate
20-06-2022 00:00,54.33,0.6,9.99,7.24,42.65,29.07,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",54.0,Moderate
21-06-2022 00:00,54.96,0.49,11.97,5.13,40.41,23.28,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",55.0,Moderate
22-06-2022 00:00,52.21,0.43,8.38,5.3,54.26,31.21,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",54.0,Moderate
23-06-2022 00:00,40.36,0.54,13.0,10.0,71.64,51.36,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",85.0,Moderate
24-06-2022 00:00,34.0,0.49,12.99,9.99,70.27,50.09,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",83.0,Moderate
25-06-2022 00:00,26.84,0.49,12.99,10.01,74.56,53.8,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",90.0,Moderate
26-06-2022 00:00,20.01,0.43,13.0,10.0,69.14,47.65,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",79.0,Moderate
27-06-2022 00:00,20.01,0.43,13.0,10.0,68.58,44.0,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",73.0,Moderate
28-06-2022 00:00,19.98,0.49,13.01,10.0,74.89,45.96,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",76.0,Moderate
29-06-2022 00:00,20.0,0.49,13.0,10.01,72.93,44.78,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",74.0,Moderate
30-06-2022 00:00,20.0,0.6,12.99,10.0,74.94,42.23,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",75.0,Moderate
01-07-2022 00:00,20.0,0.62,13.01,9.99,74.89,44.83,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",75.0,Moderate
02-07-2022 00:00,20.0,0.45,13.01,9.99,62.45,33.07,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",62.0,Moderate
03-07-2022 00:00,20.01,0.45,12.99,10.0,44.22,17.72,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",44.0,Good
04-07-2022 00:00,19.99,0.46,13.0,10.0,38.9,12.48,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",39.0,Good
05-07-2022 00:00,19.98,0.79,13.0,10.0,42.85,15.2,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",43.0,Good
06-07-2022 00:00,20.01,0.8,7.56,7.0,38.21,16.23,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",40.0,Good
07-07-2022 00:00,20.01,0.8,2.5,3.12,37.74,19.07,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",40.0,Good
08-07-2022 00:00,20.01,0.89,3.76,3.12,40.97,22.82,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",44.0,Good
09-07-2022 00:00,19.99,1.0,4.7,3.12,34.63,18.93,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",50.0,Good
10-07-2022 00:00,20.0,1.0,5.01,3.12,35.29,15.99,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",50.0,Good
11-07-2022 00:00,20.0,1.0,4.98,3.11,34.41,14.01,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",50.0,Good
12-07-2022 00:00,20.0,1.0,4.99,3.11,32.97,13.33,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",50.0,Good
13-07-2022 00:00,19.98,1.0,2.97,3.12,31.79,15.53,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",50.0,Good
14-07-2022 00:00,20.0,1.0,0.89,3.12,31.89,9.69,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",50.0,Good
15-07-2022 00:00,19.98,0.99,3.66,3.12,37.44,19.32,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",50.0,Good
16-07-2022 00:00,20.0,1.0,5.0,3.11,28.22,14.89,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",50.0,Good
17-07-2022 00:00,20.0,1.0,5.0,3.13,33.58,19.71,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",50.0,Good
18-07-2022 00:00,20.01,0.62,5.0,3.12,44.86,15.84,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",45.0,Good
19-07-2022 00:00,20.0,0.4,5.01,3.12,46.31,23.55,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",46.0,Good
20-07-2022 00:00,19.99,0.4,5.01,3.12,48.47,15.97,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",48.0,Good
21-07-2022 00:00,20.0,0.4,5.0,3.12,51.33,23.21,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",51.0,Moderate
22-07-2022 00:00,20.0,0.4,5.0,3.13,47.71,20.63,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",48.0,Good
23-07-2022 00:00,20.01,0.4,5.0,3.13,47.54,17.98,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",48.0,Good
24-07-2022 00:00,19.98,0.4,5.24,3.13,51.76,30.84,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",52.0,Moderate
25-07-2022 00:00,20.01,0.4,5.35,3.12,48.38,15.75,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",48.0,Good
26-07-2022 00:00,19.99,0.4,5.25,3.12,49.29,22.96,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",49.0,Good
27-07-2022 00:00,20.01,0.4,5.13,3.11,57.31,29.83,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",57.0,Moderate
28-07-2022 00:00,20.01,0.4,5.1,3.12,59.81,17.5,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",60.0,Moderate
29-07-2022 00:00,20.0,0.4,5.09,3.12,61.74,28.45,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",62.0,Moderate
30-07-2022 00:00,20.0,0.4,5.09,3.12,62.49,33.94,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",62.0,Moderate
31-07-2022 00:00,19.99,0.4,5.09,3.11,59.26,32.74,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",59.0,Moderate
01-08-2022 00:00,20.0,0.4,5.1,3.11,57.43,29.57,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",57.0,Moderate
02-08-2022 00:00,19.98,0.4,5.09,3.12,58.2,26.54,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",58.0,Moderate
03-08-2022 00:00,20.0,0.4,5.1,3.12,58.5,30.27,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",58.0,Moderate
04-08-2022 00:00,19.99,0.4,5.11,3.12,59.33,30.59,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",59.0,Moderate
05-08-2022 00:00,20.0,0.4,5.11,3.12,59.57,29.41,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",60.0,Moderate
06-08-2022 00:00,19.99,0.4,5.1,3.12,50.97,18.29,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",30.0,Good
07-08-2022 00:00,20.0,0.4,5.09,3.11,42.89,26.38,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",44.0,Good
08-08-2022 00:00,20.02,0.4,5.1,3.12,42.84,27.8,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",46.0,Good
09-08-2022 00:00,22.76,0.51,5.21,3.17,43.61,28.52,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",48.0,Good
10-08-2022 00:00,24.98,0.6,4.85,3.19,41.34,25.03,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",42.0,Good
11-08-2022 00:00,25.02,0.52,4.7,3.17,40.87,25.08,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",42.0,Good
12-08-2022 00:00,25.0,0.4,5.13,3.17,40.46,24.45,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",41.0,Good
13-08-2022 00:00,25.0,0.4,5.17,3.2,42.12,24.48,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",42.0,Good
14-08-2022 00:00,24.99,0.4,5.19,3.21,42.74,25.51,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",43.0,Good
15-08-2022 00:00,25.0,0.4,5.15,3.24,42.58,25.54,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",43.0,Good
16-08-2022 00:00,20.82,0.4,5.67,3.56,43.89,27.29,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",45.0,Good
17-08-2022 00:00,15.24,0.44,5.57,4.52,42.66,26.48,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",44.0,Good
18-08-2022 00:00,17.21,0.5,4.21,5.26,42.83,25.91,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",43.0,Good
19-08-2022 00:00,17.28,0.5,4.23,5.2,49.92,32.14,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",53.0,Moderate
20-08-2022 00:00,17.03,0.57,4.66,5.59,45.48,36.29,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",60.0,Moderate
21-08-2022 00:00,16.73,0.7,5.42,6.23,43.62,36.27,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",60.0,Moderate
22-08-2022 00:00,16.76,0.7,5.44,6.2,42.86,35.5,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",59.0,Moderate
23-08-2022 00:00,16.7,0.7,5.4,6.18,45.31,32.6,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",54.0,Moderate
24-08-2022 00:00,16.65,0.69,5.42,6.19,51.58,27.14,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",52.0,Moderate
25-08-2022 00:00,16.76,0.7,5.44,6.19,60.01,29.97,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",60.0,Moderate
26-08-2022 00:00,16.7,0.7,5.43,6.2,64.72,30.72,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",65.0,Moderate
27-08-2022 00:00,16.7,0.7,5.44,6.2,56.67,28.19,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",57.0,Moderate
28-08-2022 00:00,16.72,0.7,5.42,6.2,59.95,31.14,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",60.0,Moderate
29-08-2022 00:00,16.73,0.7,5.45,6.2,58.11,30.79,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",58.0,Moderate
30-08-2022 00:00,16.61,0.69,5.4,6.22,63.59,37.19,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",64.0,Moderate
31-08-2022 00:00,16.65,0.7,5.38,6.2,61.58,32.44,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",62.0,Moderate
01-09-2022 00:00,16.68,0.7,5.43,6.2,60.2,30.64,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",60.0,Moderate
02-09-2022 00:00,17.25,0.68,5.4,4.82,52.94,32.77,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",54.0,Moderate
03-09-2022 00:00,17.41,0.67,5.39,4.41,35.05,25.29,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",42.0,Good
04-09-2022 00:00,17.39,0.67,5.38,4.42,35.91,26.5,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",44.0,Good
05-09-2022 00:00,17.35,0.67,5.4,4.38,37.76,31.14,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",51.0,Moderate
06-09-2022 00:00,19.18,0.69,5.95,4.98,41.44,31.86,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",52.0,Moderate
07-09-2022 00:00,21.69,0.73,6.69,5.76,46.81,23.68,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",47.0,Good
08-09-2022 00:00,21.68,0.73,6.71,5.74,44.62,23.42,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",45.0,Good
09-09-2022 00:00,21.74,0.74,6.74,5.75,48.6,23.5,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",49.0,Good
10-09-2022 00:00,21.68,0.73,6.65,5.73,42.87,23.42,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",43.0,Good
11-09-2022 00:00,21.75,0.74,6.72,5.74,49.56,21.71,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",50.0,Good
12-09-2022 00:00,21.66,0.73,6.68,5.74,46.87,19.5,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",47.0,Good
13-09-2022 00:00,21.63,0.72,6.72,5.72,45.35,19.43,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",45.0,Good
14-09-2022 00:00,18.94,0.63,5.96,5.97,45.93,18.84,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",46.0,Good
15-09-2022 00:00,16.66,0.59,5.8,6.19,47.15,21.81,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",47.0,Good
16-09-2022 00:00,17.32,0.71,5.7,5.52,46.06,22.16,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",46.0,Good
17-09-2022 00:00,18.34,0.76,4.34,4.36,47.76,18.33,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",48.0,Good
18-09-2022 00:00,18.37,0.76,4.37,4.35,45.31,18.4,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",45.0,Good
19-09-2022 00:00,18.38,0.76,4.36,4.36,46.63,18.42,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",47.0,Good
20-09-2022 00:00,18.34,0.65,5.2,4.36,54.61,19.98,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",55.0,Moderate
21-09-2022 00:00,18.34,0.57,5.89,4.38,50.77,19.61,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",33.0,Good
22-09-2022 00:00,18.37,0.57,5.9,4.39,52.73,16.93,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",53.0,Moderate
23-09-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
24-09-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
25-09-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
26-09-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
27-09-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
28-09-2022 00:00,,,,,,,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,
29-09-2022 00:00,21.88,0.66,5.46,6.44,63.52,23.88,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",64.0,Moderate
