From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station,AQI,AQI Category
31-01-2023 00:00,01-02-2023 00:00,23.36,0.34,19.68,3.12,,28.75,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",48.0,Good
01-02-2023 00:00,02-02-2023 00:00,18.25,0.3,19.01,0.3,,30.14,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",24.0,Good
02-02-2023 00:00,03-02-2023 00:00,,,,,,,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",,
03-02-2023 00:00,04-02-2023 00:00,,,,,,,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",,
04-02-2023 00:00,05-02-2023 00:00,,,,,,,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",,
05-02-2023 00:00,06-02-2023 00:00,,,,,,,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",,
06-02-2023 00:00,07-02-2023 00:00,20.37,0.65,18.2,4.82,105.55,70.64,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",134.0,Moderate
07-02-2023 00:00,08-02-2023 00:00,22.46,0.54,18.18,3.12,91.52,64.3,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",112.0,Moderate
08-02-2023 00:00,09-02-2023 00:00,21.94,0.53,17.98,0.62,94.68,69.99,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",132.0,Moderate
09-02-2023 00:00,10-02-2023 00:00,13.74,0.55,17.53,2.63,65.5,52.51,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",87.0,Moderate
10-02-2023 00:00,11-02-2023 00:00,12.72,0.41,17.19,0.22,31.2,25.29,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",42.0,Good
11-02-2023 00:00,12-02-2023 00:00,,,,,,,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",,
12-02-2023 00:00,13-02-2023 00:00,,,,,,,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",,
13-02-2023 00:00,14-02-2023 00:00,24.76,0.44,18.53,3.76,130.36,49.57,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",121.0,Moderate
14-02-2023 00:00,15-02-2023 00:00,24.19,0.42,18.8,3.8,113.76,48.07,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",109.0,Moderate
15-02-2023 00:00,16-02-2023 00:00,26.43,0.39,19.23,4.02,78.56,35.34,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",79.0,Moderate
16-02-2023 00:00,17-02-2023 00:00,29.2,0.35,19.81,3.29,63.21,30.13,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",63.0,Moderate
17-02-2023 00:00,18-02-2023 00:00,31.3,0.39,20.45,3.9,67.14,35.04,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",67.0,Moderate
18-02-2023 00:00,19-02-2023 00:00,32.06,0.43,21.1,3.83,74.1,40.12,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",74.0,Moderate
19-02-2023 00:00,20-02-2023 00:00,31.1,0.53,21.09,3.13,96.41,58.17,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",97.0,Moderate
20-02-2023 00:00,21-02-2023 00:00,22.18,0.58,19.83,3.59,84.65,63.89,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",111.0,Moderate
21-02-2023 00:00,22-02-2023 00:00,26.0,0.45,19.41,3.55,80.9,55.12,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",92.0,Moderate
